NORT_ARTIC_3,NORT_ARTIC_4,NORT_ARTIC_4.1,NORW_ARTIC_4.1,OXON_VeSeq,PHEC_ARTIC_3,SANG_ARTIC_3,SANG_ARTIC_4.1,NORT_ARTIC_3_prevalent20pct,NORT_ARTIC_4_prevalent20pct,NORT_ARTIC_4.1_prevalent20pct,NORW_ARTIC_4.1_prevalent20pct,OXON_VeSeq_prevalent20pct,PHEC_ARTIC_3_prevalent20pct,SANG_ARTIC_3_prevalent20pct,SANG_ARTIC_4.1_prevalent20pct,NORT_ARTIC_3_SB,NORT_ARTIC_4_SB,NORT_ARTIC_4.1_SB,NORW_ARTIC_4.1_SB,PHEC_ARTIC_3_SB,SANG_ARTIC_3_SB,SANG_ARTIC_4.1_SB,DeMaio_Mask,DeMaio_Caution,ARTIC_3,ARTIC_4,ARTIC_4.1
,,,,,,,,,,,,,,,,,,,,,,,,,24984.0,24823.0,23947
,,,,,,,,,,,,,,,,,,,,,,,,,24985.0,24824.0,23948
,,,,,,,,,,,,,,,,,,,,,,,,,24986.0,24825.0,23949
,,,,,,,,,,,,,,,,,,,,,,,,,24987.0,24826.0,23950
,,,,,,,,,,,,,,,,,,,,,,,,,24988.0,24827.0,23951
,,,,,,,,,,,,,,,,,,,,,,,,,24989.0,24828.0,23952
,,,,,,,,,,,,,,,,,,,,,,,,,24990.0,24829.0,23953
,,,,,,,,,,,,,,,,,,,,,,,,,24991.0,24830.0,23954
,,,,,,,,,,,,,,,,,,,,,,,,,24992.0,24831.0,24171
,,,,,,,,,,,,,,,,,,,,,,,,,24993.0,24832.0,24172
,,,,,,,,,,,,,,,,,,,,,,,,,24994.0,24833.0,24173
,,,,,,,,,,,,,,,,,,,,,,,,,24995.0,24834.0,24174
,,,,,,,,,,,,,,,,,,,,,,,,,24996.0,24835.0,24175
,,,,,,,,,,,,,,,,,,,,,,,,,24997.0,25051.0,24176
,,,,,,,,,,,,,,,,,,,,,,,,,24998.0,25052.0,24177
,,,,,,,,,,,,,,,,,,,,,,,,,24999.0,25053.0,24178
,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,25054.0,24179
,,,,,,,,,,,,,,,,,,,,,,,,,25001.0,25055.0,24180
,,,,,,,,,,,,,,,,,,,,,,,,,25002.0,25056.0,24181
,,,,,,,,,,,,,,,,,,,,,,,,,25052.0,25057.0,24182
,,,,,,,,,,,,,,,,,,,,,,,,,25053.0,25058.0,24183
,,,,,,,,,,,,,,,,,,,,,,,,,25054.0,25059.0,24184
,,,,,,,,,,,,,,,,,,,,,,,,,25055.0,25060.0,24185
,,,,,,,,,,,,,,,,,,,,,,,,,25056.0,25061.0,24186
,,,,,,,,,,,,,,,,,,,,,,,,,25057.0,25062.0,24187
,,,,,,,,,,,,,,,,,,,,,,,,,25058.0,25063.0,24188
,,,,,,,,,,,,,,,,,,,,,,,,,25059.0,25064.0,24189
,,,,,,,,,,,,,,,,,,,,,,,,,25060.0,25065.0,24190
,,,,,,,,,,,,,,,,,,,,,,,,,25061.0,25066.0,24191
,,,,,,,,,,,,,,,,,,,,,,,,,25062.0,25067.0,24192
,,,,,,,,,,,,,,,,,,,,,,,,,25063.0,25068.0,24193
,,,,,,,,,,,,,,,,,,,,,,,,,25064.0,25069.0,24233
,,,,,,,,,,,,,,,,,,,,,,,,,25065.0,25070.0,24234
,,,,,,,,,,,,,,,,,,,,,,,,,25066.0,25071.0,24235
,,,,,,,,,,,,,,,,,,,,,,,,,25067.0,25072.0,24236
,,,,,,,,,,,,,,,,,,,,,,,,,25068.0,25073.0,24237
,,,,,,,,,,,,,,,,,,,,,,,,,25069.0,25074.0,24238
,,,,,,,,,,,,,,,,,,,,,,,,,25070.0,25075.0,24239
,,,,,,,,,,,,,,,,,,,,,,,,,25071.0,25122.0,24240
,,,,,,,,,,,,,,,,,,,,,,,,,25072.0,25123.0,24241
,,,,,,,,,,,,,,,,,,,,,,,,,25073.0,25124.0,24242
,,,,,,,,,,,,,,,,,,,,,,,,,25074.0,25125.0,24243
,,,,,,,,,,,,,,,,,,,,,,,,,25075.0,25126.0,24244
,,,,,,,,,,,,,,,,,,,,,,,,,25279.0,25127.0,24245
,,,,,,,,,,,,,,,,,,,,,,,,,25280.0,25128.0,24246
,,,,,,,,,,,,,,,,,,,,,,,,,25281.0,25129.0,24247
,,,,,,,,,,,,,,,,,,,,,,,,,25282.0,25130.0,24248
,,,,,,,,,,,,,,,,,,,,,,,,,25283.0,25131.0,24249
,,,,,,,,,,,,,,,,,,,,,,,,,25284.0,25132.0,24250
,,,,,,,,,,,,,,,,,,,,,,,,,25285.0,25133.0,24251
,,,,,,,,,,,,,,,,,,,,,,,,,25286.0,25134.0,24252
,,,,,,,,,,,,,,,,,,,,,,,,,25287.0,25135.0,24253
,,,,,,,,,,,,,,,,,,,,,,,,,25288.0,25136.0,24254
,,,,,,,,,,,,,,,,,,,,,,,,,25289.0,25137.0,24255
,,,,,,,,,,,,,,,,,,,,,,,,,25290.0,25138.0,24256
,,,,,,,,,,,,,,,,,,,,,,,,,25291.0,25139.0,24257
,,,,,,,,,,,,,,,,,,,,,,,,,25292.0,25140.0,24426
,,,,,,,,,,,,,,,,,,,,,,,,,25293.0,25141.0,24427
,,,,,,,,,,,,,,,,,,,,,,,,,25294.0,25142.0,24428
,,,,,,,,,,,,,,,,,,,,,,,,,25295.0,25143.0,24429
,,,,,,,,,,,,,,,,,,,,,,,,,25296.0,25144.0,24430
,,,,,,,,,,,,,,,,,,,,,,,,,25297.0,25145.0,24431
,,,,,,,,,,,,,,,,,,,,,,,,,25298.0,25146.0,24432
,,,,,,,,,,,,,,,,,,,,,,,,,25299.0,25147.0,24433
,,,,,,,,,,,,,,,,,,,,,,,,,25300.0,25148.0,24434
,,,,,,,,,,,,,,,,,,,,,,,,,25347.0,25149.0,24435
,,,,,,,,,,,,,,,,,,,,,,,,,25348.0,25331.0,24436
,,,,,,,,,,,,,,,,,,,,,,,,,25349.0,25332.0,24437
,,,,,,,,,,,,,,,,,,,,,,,,,25350.0,25333.0,24438
,,,,,,,,,,,,,,,,,,,,,,,,,25351.0,25334.0,24439
,,,,,,,,,,,,,,,,,,,,,,,,,25352.0,25335.0,24440
,,,,,,,,,,,,,,,,,,,,,,,,,25353.0,25336.0,24441
,,,,,,,,,,,,,,,,,,,,,,,,,25354.0,25337.0,24442
,,,,,,,,,,,,,,,,,,,,,,,,,25355.0,25338.0,24443
,,,,,,,,,,,,,,,,,,,,,,,,,25356.0,25339.0,24444
,,,,,,,,,,,,,,,,,,,,,,,,,25357.0,25340.0,24445
,,,,,,,,,,,,,,,,,,,,,,,,,25358.0,25341.0,24446
,,,,,,,,,,,,,,,,,,,,,,,,,25359.0,25342.0,24447
,,,,,,,,,,,,,,,,,,,,,,,,,25360.0,25343.0,24545
,,,,,,,,,,,,,,,,,,,,,,,,,25361.0,25344.0,24546
,,,,,,,,,,,,,,,,,,,,,,,,,25362.0,25345.0,24547
,,,,,,,,,,,,,,,,,,,,,,,,,25363.0,25346.0,24548
,,,,,,,,,,,,,,,,,,,,,,,,,25364.0,25347.0,24549
,,,,,,,,,,,,,,,,,,,,,,,,,25365.0,25348.0,24550
,,,,,,,,,,,,,,,,,,,,,,,,,25366.0,25349.0,24551
,,,,,,,,,,,,,,,,,,,,,,,,,25367.0,25350.0,24552
,,,,,,,,,,,,,,,,,,,,,,,,,25368.0,25351.0,24553
,,,,,,,,,,,,,,,,,,,,,,,,,25601.0,25352.0,24554
,,,,,,,,,,,,,,,,,,,,,,,,,25602.0,25438.0,24555
,,,,,,,,,,,,,,,,,,,,,,,,,25603.0,25439.0,24556
,,,,,,,,,,,,,,,,,,,,,,,,,25604.0,25440.0,24557
,,,,,,,,,,,,,,,,,,,,,,,,,25605.0,25441.0,24558
,,,,,,,,,,,,,,,,,,,,,,,,,25606.0,25442.0,24559
,,,,,,,,,,,,,,,,,,,,,,,,,25607.0,25443.0,24560
,,,,,,,,,,,,,,,,,,,,,,,,,25608.0,25444.0,24561
,,,,,,,,,,,,,,,,,,,,,,,,,25609.0,25445.0,24562
,,,,,,,,,,,,,,,,,,,,,,,,,25610.0,25446.0,24563
,,,,,,,,,,,,,,,,,,,,,,,,,25611.0,25447.0,24564
,,,,,,,,,,,,,,,,,,,,,,,,,25612.0,25448.0,24565
,,,,,,,,,,,,,,,,,,,,,,,,,25613.0,25449.0,24566
,,,,,,,,,,,,,,,,,,,,,,,,,25614.0,25450.0,24750
,,,,,,,,,,,,,,,,,,,,,,,,,25615.0,25451.0,24751
,,,,,,,,,,,,,,,,,,,,,,,,,25616.0,25452.0,24752
,,,,,,,,,,,,,,,,,,,,,,,,,25617.0,25453.0,24753
,,,,,,,,,,,,,,,,,,,,,,,,,25618.0,25454.0,24754
,,,,,,,,,,,,,,,,,,,,,,,,,25619.0,25455.0,24755
,,,,,,,,,,,,,,,,,,,,,,,,,25620.0,25456.0,24756
,,,,,,,,,,,,,,,,,,,,,,,,,25621.0,25457.0,24757
,,,,,,,,,,,,,,,,,,,,,,,,,25622.0,25458.0,24758
,,,,,,,,,,,,,,,,,,,,,,,,,25646.0,25459.0,24759
,,,,,,,,,,,,,,,,,,,,,,,,,25647.0,25460.0,24760
,,,,,,,,,,,,,,,,,,,,,,,,,25648.0,25645.0,24761
,,,,,,,,,,,,,,,,,,,,,,,,,25649.0,25646.0,24762
,,,,,,,,,,,,,,,,,,,,,,,,,25650.0,25647.0,24763
,,,,,,,,,,,,,,,,,,,,,,,,,25651.0,25648.0,24764
,,,,,,,,,,,,,,,,,,,,,,,,,25652.0,25649.0,24765
,,,,,,,,,,,,,,,,,,,,,,,,,25653.0,25650.0,24766
,,,,,,,,,,,,,,,,,,,,,,,,,25654.0,25651.0,24767
,,,,,,,,,,,,,,,,,,,,,,,,,25655.0,25652.0,24768
,,,,,,,,,,,,,,,,,,,,,,,,,25656.0,25653.0,24769
,,,,,,,,,,,,,,,,,,,,,,,,,25657.0,25654.0,24770
,,,,,,,,,,,,,,,,,,,,,,,,,25658.0,25655.0,24771
,,,,,,,,,,,,,,,,,,,,,,,,,25659.0,25656.0,24814
,,,,,,,,,,,,,,,,,,,,,,,,,25660.0,25657.0,24815
,,,,,,,,,,,,,,,,,,,,,,,,,25661.0,25658.0,24816
,,,,,,,,,,,,,,,,,,,,,,,,,25662.0,25659.0,24817
,,,,,,,,,,,,,,,,,,,,,,,,,25663.0,25660.0,24818
,,,,,,,,,,,,,,,,,,,,,,,,,25664.0,25661.0,24819
,,,,,,,,,,,,,,,,,,,,,,,,,25665.0,25662.0,24820
,,,,,,,,,,,,,,,,,,,,,,,,,25666.0,25663.0,24821
,,,,,,,,,,,,,,,,,,,,,,,,,25667.0,25664.0,24822
,,,,,,,,,,,,,,,,,,,,,,,,,25668.0,25665.0,24823
,,,,,,,,,,,,,,,,,,,,,,,,,25669.0,25666.0,24824
,,,,,,,,,,,,,,,,,,,,,,,,,25670.0,25667.0,24825
,,,,,,,,,,,,,,,,,,,,,,,,,25671.0,25668.0,24826
,,,,,,,,,,,,,,,,,,,,,,,,,25672.0,25669.0,24827
,,,,,,,,,,,,,,,,,,,,,,,,,25902.0,25670.0,24828
,,,,,,,,,,,,,,,,,,,,,,,,,25903.0,25671.0,24829
,,,,,,,,,,,,,,,,,,,,,,,,,25904.0,25711.0,24830
,,,,,,,,,,,,,,,,,,,,,,,,,25905.0,25712.0,24831
,,,,,,,,,,,,,,,,,,,,,,,,,25906.0,25713.0,24832
,,,,,,,,,,,,,,,,,,,,,,,,,25907.0,25714.0,24833
,,,,,,,,,,,,,,,,,,,,,,,,,25908.0,25715.0,24834
,,,,,,,,,,,,,,,,,,,,,,,,,25909.0,25716.0,24835
,,,,,,,,,,,,,,,,,,,,,,,,,25910.0,25717.0,25051
,,,,,,,,,,,,,,,,,,,,,,,,,25911.0,25718.0,25052
,,,,,,,,,,,,,,,,,,,,,,,,,25912.0,25719.0,25053
,,,,,,,,,,,,,,,,,,,,,,,,,25913.0,25720.0,25054
,,,,,,,,,,,,,,,,,,,,,,,,,25914.0,25721.0,25055
,,,,,,,,,,,,,,,,,,,,,,,,,25915.0,25722.0,25056
,,,,,,,,,,,,,,,,,,,,,,,,,25916.0,25723.0,25057
,,,,,,,,,,,,,,,,,,,,,,,,,25917.0,25724.0,25058
,,,,,,,,,,,,,,,,,,,,,,,,,25918.0,25725.0,25059
,,,,,,,,,,,,,,,,,,,,,,,,,25919.0,25726.0,25060
,,,,,,,,,,,,,,,,,,,,,,,,,25920.0,25727.0,25061
,,,,,,,,,,,,,,,,,,,,,,,,,25921.0,25728.0,25062
,,,,,,,,,,,,,,,,,,,,,,,,,25922.0,25729.0,25063
,,,,,,,,,,,,,,,,,,,,,,,,,25923.0,25730.0,25064
,,,,,,,,,,,,,,,,,,,,,,,,,25969.0,25731.0,25065
,,,,,,,,,,,,,,,,,,,,,,,,,25970.0,25732.0,25066
,,,,,,,,,,,,,,,,,,,,,,,,,25971.0,25733.0,25067
,,,,,,,,,,,,,,,,,,,,,,,,,25972.0,25734.0,25068
,,,,,,,,,,,,,,,,,,,,,,,,,25973.0,25735.0,25069
,,,,,,,,,,,,,,,,,,,,,,,,,25974.0,25736.0,25070
,,,,,,,,,,,,,,,,,,,,,,,,,25975.0,25737.0,25071
,,,,,,,,,,,,,,,,,,,,,,,,,25976.0,25738.0,25072
,,,,,,,,,,,,,,,,,,,,,,,,,25977.0,25739.0,25073
,,,,,,,,,,,,,,,,,,,,,,,,,25978.0,25951.0,25074
,,,,,,,,,,,,,,,,,,,,,,,,,25979.0,25952.0,25075
,,,,,,,,,,,,,,,,,,,,,,,,,25980.0,25953.0,25122
,,,,,,,,,,,,,,,,,,,,,,,,,25981.0,25954.0,25123
,,,,,,,,,,,,,,,,,,,,,,,,,25982.0,25955.0,25124
,,,,,,,,,,,,,,,,,,,,,,,,,25983.0,25956.0,25125
,,,,,,,,,,,,,,,,,,,,,,,,,25984.0,25957.0,25126
,,,,,,,,,,,,,,,,,,,,,,,,,25985.0,25958.0,25127
,,,,,,,,,,,,,,,,,,,,,,,,,25986.0,25959.0,25128
,,,,,,,,,,,,,,,,,,,,,,,,,25987.0,25960.0,25129
,,,,,,,,,,,,,,,,,,,,,,,,,25988.0,25961.0,25130
,,,,,,,,,,,,,,,,,,,,,,,,,25989.0,25962.0,25131
,,,,,,,,,,,,,,,,,,,,,,,,,25990.0,25963.0,25132
,,,,,,,,,,,,,,,,,,,,,,,,,25991.0,25964.0,25133
,,,,,,,,,,,,,,,,,,,,,,,,,25992.0,25965.0,25134
,,,,,,,,,,,,,,,,,,,,,,,,,25993.0,25966.0,25135
,,,,,,,,,,,,,,,,,,,,,,,,,26197.0,25967.0,25136
,,,,,,,,,,,,,,,,,,,,,,,,,26198.0,25968.0,25137
,,,,,,,,,,,,,,,,,,,,,,,,,26199.0,25969.0,25138
,,,,,,,,,,,,,,,,,,,,,,,,,26200.0,25970.0,25139
,,,,,,,,,,,,,,,,,,,,,,,,,26201.0,25971.0,25140
,,,,,,,,,,,,,,,,,,,,,,,,,26202.0,25972.0,25141
,,,,,,,,,,,,,,,,,,,,,,,,,26203.0,25973.0,25142
,,,,,,,,,,,,,,,,,,,,,,,,,26204.0,25974.0,25143
,,,,,,,,,,,,,,,,,,,,,,,,,26205.0,25975.0,25144
,,,,,,,,,,,,,,,,,,,,,,,,,26206.0,25976.0,25145
,,,,,,,,,,,,,,,,,,,,,,,,,26207.0,25977.0,25146
,,,,,,,,,,,,,,,,,,,,,,,,,26208.0,25978.0,25147
,,,,,,,,,,,,,,,,,,,,,,,,,26209.0,26026.0,25148
,,,,,,,,,,,,,,,,,,,,,,,,,26210.0,26027.0,25149
,,,,,,,,,,,,,,,,,,,,,,,,,26211.0,26028.0,25331
,,,,,,,,,,,,,,,,,,,,,,,,,26212.0,26029.0,25332
,,,,,,,,,,,,,,,,,,,,,,,,,26213.0,26030.0,25333
,,,,,,,,,,,,,,,,,,,,,,,,,26214.0,26031.0,25334
,,,,,,,,,,,,,,,,,,,,,,,,,26215.0,26032.0,25335
,,,,,,,,,,,,,,,,,,,,,,,,,26216.0,26033.0,25336
,,,,,,,,,,,,,,,,,,,,,,,,,26217.0,26034.0,25337
,,,,,,,,,,,,,,,,,,,,,,,,,26218.0,26035.0,25338
,,,,,,,,,,,,,,,,,,,,,,,,,26290.0,26036.0,25339
,,,,,,,,,,,,,,,,,,,,,,,,,26291.0,26037.0,25340
,,,,,,,,,,,,,,,,,,,,,,,,,26292.0,26038.0,25341
,,,,,,,,,,,,,,,,,,,,,,,,,26293.0,26039.0,25342
,,,,,,,,,,,,,,,,,,,,,,,,,26294.0,26040.0,25343
,,,,,,,,,,,,,,,,,,,,,,,,,26295.0,26041.0,25344
,,,,,,,,,,,,,,,,,,,,,,,,,26296.0,26042.0,25345
,,,,,,,,,,,,,,,,,,,,,,,,,26297.0,26043.0,25346
,,,,,,,,,,,,,,,,,,,,,,,,,26298.0,26044.0,25347
,,,,,,,,,,,,,,,,,,,,,,,,,26299.0,26045.0,25348
,,,,,,,,,,,,,,,,,,,,,,,,,26300.0,26046.0,25349
,,,,,,,,,,,,,,,,,,,,,,,,,26301.0,26047.0,25350
,,,,,,,,,,,,,,,,,,,,,,,,,26302.0,26048.0,25351
,,,,,,,,,,,,,,,,,,,,,,,,,26303.0,26049.0,25352
,,,,,,,,,,,,,,,,,,,,,,,,,26304.0,26255.0,25438
,,,,,,,,,,,,,,,,,,,,,,,,,26305.0,26256.0,25439
,,,,,,,,,,,,,,,,,,,,,,,,,26306.0,26257.0,25440
,,,,,,,,,,,,,,,,,,,,,,,,,26307.0,26258.0,25441
,,,,,,,,,,,,,,,,,,,,,,,,,26308.0,26259.0,25442
,,,,,,,,,,,,,,,,,,,,,,,,,26309.0,26260.0,25443
,,,,,,,,,,,,,,,,,,,,,,,,,26310.0,26261.0,25444
,,,,,,,,,,,,,,,,,,,,,,,,,26311.0,26262.0,25445
,,,,,,,,,,,,,,,,,,,,,,,,,26312.0,26263.0,25446
,,,,,,,,,,,,,,,,,,,,,,,,,26313.0,26264.0,25447
,,,,,,,,,,,,,,,,,,,,,,,,,26314.0,26265.0,25448
,,,,,,,,,,,,,,,,,,,,,,,,,26520.0,26266.0,25449
,,,,,,,,,,,,,,,,,,,,,,,,,26521.0,26267.0,25450
,,,,,,,,,,,,,,,,,,,,,,,,,26522.0,26268.0,25451
,,,,,,,,,,,,,,,,,,,,,,,,,26523.0,26269.0,25452
,,,,,,,,,,,,,,,,,,,,,,,,,26524.0,26270.0,25453
,,,,,,,,,,,,,,,,,,,,,,,,,26525.0,26271.0,25454
,,,,,,,,,,,,,,,,,,,,,,,,,26526.0,26272.0,25455
,,,,,,,,,,,,,,,,,,,,,,,,,26527.0,26273.0,25456
,,,,,,,,,,,,,,,,,,,,,,,,,26528.0,26274.0,25457
,,,,,,,,,,,,,,,,,,,,,,,,,26529.0,26275.0,25458
,,,,,,,,,,,,,,,,,,,,,,,,,26530.0,26276.0,25459
,,,,,,,,,,,,,,,,,,,,,,,,,26531.0,26338.0,25460
,,,,,,,,,,,,,,,,,,,,,,,,,26532.0,26339.0,25645
,,,,,,,,,,,,,,,,,,,,,,,,,26533.0,26340.0,25646
,,,,,,,,,,,,,,,,,,,,,,,,,26534.0,26341.0,25647
,,,,,,,,,,,,,,,,,,,,,,,,,26535.0,26342.0,25648
,,,,,,,,,,,,,,,,,,,,,,,,,26536.0,26343.0,25649
,,,,,,,,,,,,,,,,,,,,,,,,,26537.0,26344.0,25650
,,,,,,,,,,,,,,,,,,,,,,,,,26538.0,26345.0,25651
,,,,,,,,,,,,,,,,,,,,,,,,,26539.0,26346.0,25652
,,,,,,,,,,,,,,,,,,,,,,,,,26540.0,26347.0,25653
,,,,,,,,,,,,,,,,,,,,,,,,,26541.0,26348.0,25654
,,,,,,,,,,,,,,,,,,,,,,,,,26566.0,26349.0,25655
,,,,,,,,,,,,,,,,,,,,,,,,,26567.0,26350.0,25656
,,,,,,,,,,,,,,,,,,,,,,,,,26568.0,26351.0,25657
,,,,,,,,,,,,,,,,,,,,,,,,,26569.0,26352.0,25658
,,,,,,,,,,,,,,,,,,,,,,,,,26570.0,26353.0,25659
,,,,,,,,,,,,,,,,,,,,,,,,,26571.0,26354.0,25660
,,,,,,,,,,,,,,,,,,,,,,,,,26572.0,26355.0,25661
,,,,,,,,,,,,,,,,,,,,,,,,,26573.0,26356.0,25662
,,,,,,,,,,,,,,,,,,,,,,,,,26574.0,26357.0,25663
,,,,,,,,,,,,,,,,,,,,,,,,,26575.0,26358.0,25664
,,,,,,,,,,,,,,,,,,,,,,,,,26576.0,26359.0,25665
,,,,,,,,,,,,,,,,,,,,,,,,,26577.0,26564.0,25666
,,,,,,,,,,,,,,,,,,,,,,,,,26578.0,26565.0,25667
,,,,,,,,,,,,,,,,,,,,,,,,,26579.0,26566.0,25668
,,,,,,,,,,,,,,,,,,,,,,,,,26580.0,26567.0,25669
,,,,,,,,,,,,,,,,,,,,,,,,,26581.0,26568.0,25670
,,,,,,,,,,,,,,,,,,,,,,,,,26582.0,26569.0,25671
,,,,,,,,,,,,,,,,,,,,,,,,,26583.0,26570.0,25711
,,,,,,,,,,,,,,,,,,,,,,,,,26584.0,26571.0,25712
,,,,,,,,,,,,,,,,,,,,,,,,,26585.0,26572.0,25713
,,,,,,,,,,,,,,,,,,,,,,,,,26586.0,26573.0,25714
,,,,,,,,,,,,,,,,,,,,,,,,,26587.0,26574.0,25715
,,,,,,,,,,,,,,,,,,,,,,,,,26588.0,26575.0,25716
,,,,,,,,,,,,,,,,,,,,,,,,,26589.0,26576.0,25717
,,,,,,,,,,,,,,,,,,,,,,,,,26835.0,26577.0,25718
,,,,,,,,,,,,,,,,,,,,,,,,,26836.0,26578.0,25719
,,,,,,,,,,,,,,,,,,,,,,,,,26837.0,26579.0,25720
,,,,,,,,,,,,,,,,,,,,,,,,,26838.0,26580.0,25721
,,,,,,,,,,,,,,,,,,,,,,,,,26839.0,26581.0,25722
,,,,,,,,,,,,,,,,,,,,,,,,,26840.0,26582.0,25723
,,,,,,,,,,,,,,,,,,,,,,,,,26841.0,26583.0,25724
,,,,,,,,,,,,,,,,,,,,,,,,,26842.0,26584.0,25725
,,,,,,,,,,,,,,,,,,,,,,,,,26843.0,26585.0,25726
,,,,,,,,,,,,,,,,,,,,,,,,,26844.0,26586.0,25727
,,,,,,,,,,,,,,,,,,,,,,,,,26845.0,26635.0,25728
,,,,,,,,,,,,,,,,,,,,,,,,,26846.0,26636.0,25729
,,,,,,,,,,,,,,,,,,,,,,,,,26847.0,26637.0,25730
,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,26638.0,25731
,,,,,,,,,,,,,,,,,,,,,,,,,26849.0,26639.0,25732
,,,,,,,,,,,,,,,,,,,,,,,,,26850.0,26640.0,25733
,,,,,,,,,,,,,,,,,,,,,,,,,26851.0,26641.0,25734
,,,,,,,,,,,,,,,,,,,,,,,,,26852.0,26642.0,25735
,,,,,,,,,,,,,,,,,,,,,,,,,26853.0,26643.0,25736
,,,,,,,,,,,,,,,,,,,,,,,,,26854.0,26644.0,25737
,,,,,,,,,,,,,,,,,,,,,,,,,26855.0,26645.0,25738
,,,,,,,,,,,,,,,,,,,,,,,,,26856.0,26646.0,25739
,,,,,,,,,,,,,,,,,,,,,,,,,26857.0,26647.0,25951
,,,,,,,,,,,,,,,,,,,,,,,,,26858.0,26648.0,25952
,,,,,,,,,,,,,,,,,,,,,,,,,26859.0,26649.0,25953
,,,,,,,,,,,,,,,,,,,,,,,,,26890.0,26650.0,25954
,,,,,,,,,,,,,,,,,,,,,,,,,26891.0,26651.0,25955
,,,,,,,,,,,,,,,,,,,,,,,,,26892.0,26652.0,25956
,,,,,,,,,,,,,,,,,,,,,,,,,26893.0,26653.0,25957
,,,,,,,,,,,,,,,,,,,,,,,,,26894.0,26654.0,25958
,,,,,,,,,,,,,,,,,,,,,,,,,26895.0,26655.0,25959
,,,,,,,,,,,,,,,,,,,,,,,,,26896.0,26656.0,25960
,,,,,,,,,,,,,,,,,,,,,,,,,26897.0,26657.0,25961
,,,,,,,,,,,,,,,,,,,,,,,,,26898.0,26658.0,25962
,,,,,,,,,,,,,,,,,,,,,,,,,26899.0,26659.0,25963
,,,,,,,,,,,,,,,,,,,,,,,,,26900.0,26660.0,25964
,,,,,,,,,,,,,,,,,,,,,,,,,26901.0,26873.0,25965
,,,,,,,,,,,,,,,,,,,,,,,,,26902.0,26874.0,25966
,,,,,,,,,,,,,,,,,,,,,,,,,26903.0,26875.0,25967
,,,,,,,,,,,,,,,,,,,,,,,,,26904.0,26876.0,25968
,,,,,,,,,,,,,,,,,,,,,,,,,26905.0,26877.0,25969
,,,,,,,,,,,,,,,,,,,,,,,,,26906.0,26878.0,25970
,,,,,,,,,,,,,,,,,,,,,,,,,26907.0,26879.0,25971
,,,,,,,,,,,,,,,,,,,,,,,,,26908.0,26880.0,25972
,,,,,,,,,,,,,,,,,,,,,,,,,26909.0,26881.0,25973
,,,,,,,,,,,,,,,,,,,,,,,,,26910.0,26882.0,25974
,,,,,,,,,,,,,,,,,,,,,,,,,26911.0,26883.0,25975
,,,,,,,,,,,,,,,,,,,,,,,,,26912.0,26884.0,25976
,,,,,,,,,,,,,,,,,,,,,,,,,27141.0,26885.0,25977
,,,,,,,,,,,,,,,,,,,,,,,,,27142.0,26886.0,25978
,,,,,,,,,,,,,,,,,,,,,,,,,27143.0,26887.0,26026
,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,26888.0,26027
,,,,,,,,,,,,,,,,,,,,,,,,,27145.0,26889.0,26028
,,,,,,,,,,,,,,,,,,,,,,,,,27146.0,26890.0,26029
,,,,,,,,,,,,,,,,,,,,,,,,,27147.0,26891.0,26030
,,,,,,,,,,,,,,,,,,,,,,,,,27148.0,26892.0,26031
,,,,,,,,,,,,,,,,,,,,,,,,,27149.0,26893.0,26032
,,,,,,,,,,,,,,,,,,,,,,,,,27150.0,26894.0,26033
,,,,,,,,,,,,,,,,,,,,,,,,,27151.0,26956.0,26034
,,,,,,,,,,,,,,,,,,,,,,,,,27152.0,26957.0,26035
,,,,,,,,,,,,,,,,,,,,,,,,,27153.0,26958.0,26036
,,,,,,,,,,,,,,,,,,,,,,,,,27154.0,26959.0,26037
,,,,,,,,,,,,,,,,,,,,,,,,,27155.0,26960.0,26038
,,,,,,,,,,,,,,,,,,,,,,,,,27156.0,26961.0,26039
,,,,,,,,,,,,,,,,,,,,,,,,,27157.0,26962.0,26040
,,,,,,,,,,,,,,,,,,,,,,,,,27158.0,26963.0,26041
,,,,,,,,,,,,,,,,,,,,,,,,,27159.0,26964.0,26042
,,,,,,,,,,,,,,,,,,,,,,,,,27160.0,26965.0,26043
,,,,,,,,,,,,,,,,,,,,,,,,,27161.0,26966.0,26044
,,,,,,,,,,,,,,,,,,,,,,,,,27162.0,26967.0,26045
,,,,,,,,,,,,,,,,,,,,,,,,,27163.0,26968.0,26046
,,,,,,,,,,,,,,,,,,,,,,,,,27190.0,26969.0,26047
,,,,,,,,,,,,,,,,,,,,,,,,,27191.0,26970.0,26048
,,,,,,,,,,,,,,,,,,,,,,,,,27192.0,26971.0,26049
,,,,,,,,,,,,,,,,,,,,,,,,,27193.0,26972.0,26242
,,,,,,,,,,,,,,,,,,,,,,,,,27194.0,26973.0,26243
,,,,,,,,,,,,,,,,,,,,,,,,,27195.0,26974.0,26244
,,,,,,,,,,,,,,,,,,,,,,,,,27196.0,26975.0,26245
,,,,,,,,,,,,,,,,,,,,,,,,,27197.0,26976.0,26246
,,,,,,,,,,,,,,,,,,,,,,,,,27198.0,26977.0,26247
,,,,,,,,,,,,,,,,,,,,,,,,,27199.0,26978.0,26248
